turn,board_state,winner
W,"['OOOBBOOOO', 'OOOOOOOOO', 'OOWOOOOOO', 'BOKOOBOOO', 'BBWWTOBOB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",WW
W,"['OOOOBOOOO', 'OOOOOOOOO', 'OOWOOOOOO', 'BOKBOBOOO', 'BBWWTOBOB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",WW
W,"['OOOOBOOOO', 'OOOOOOOOO', 'OOOWOOOOO', 'BOKOOBOOO', 'BBWWTOBOB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",WW
W,"['OOOOOOOOO', 'OOOOBOOOO', 'OOOWOOOOO', 'BOKOOBOOO', 'BBWWTOBOB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",WW
W,"['OOOBBBOOO', 'OOOOBOOOO', 'OOOOWOOOO', 'BOOOWOOOB', 'BBWWKWWBB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",BW
B,"['OOOBBBOOO', 'OOOOBOOOO', 'OOOWOOOOO', 'BOOOWOOOB', 'BBWWKWWBB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",BW
W,"['OOOBBBOOO', 'OOOOOOOOO', 'OOOWBOOOO', 'BOOOOOOOB', 'BBWWKWWBB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",BW
B,"['OOOBBBOOO', 'OOOOOOOOO', 'OOOWOOOOO', 'BOOOKOOOB', 'BBWWTWWBB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",BW
W,"['OOOBBBOOO', 'OOOOOOOOO', 'OBOWOOOOO', 'BOOOKOOOB', 'BOWWTWWBB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",BW
B,"['OOOBBBOOO', 'OOOOOOOOO', 'OBOWOOOOO', 'BOKOOOOOB', 'BOWWTWWBB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",BW
W,"['OOBOBBOOO', 'OOOOOOOOO', 'OBOWOOOOO', 'BOKOOOOOB', 'BOWWTWWBB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",BW
B,"['OOBOBBOOO', 'OOOOOOOOO', 'OBOWOOOOO', 'BOOOOOKOB', 'BOWWTWWBB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",BW
W,"['OOBOBOBOO', 'OOOOOOOOO', 'OBOWOOOOO', 'BOOOOOKOB', 'BOWWTWWBB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",BW
B,"['OOBOBOBOO', 'OOOOOOOOO', 'OBOWOOKOO', 'BOOOOOOOB', 'BOWWTWWBB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",BW
W,"['OOBOBOBOO', 'OOOOOOOOO', 'OBOWOOKBO', 'BOOOOOOOB', 'BOWWTWWOB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",BW
B,"['OOBOBOBOO', 'OOOOOOOOO', 'OBOWOOKBO', 'BOOOOOOOB', 'BOWWTOWOB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOOBWOOO', 'OOOBBBOOO']",BW
W,"['OOBOBOBOO', 'OOOOOOOOO', 'OBOWOOKBO', 'OOOOOBOOB', 'BOWWTOWOB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOOBWOOO', 'OOOBBBOOO']",BW
B,"['OOBOBOBOO', 'OOOOOOOOO', 'OBOWOKOBO', 'OOOOOBOOB', 'BOWWTOWOB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOOBWOOO', 'OOOBBBOOO']",BW
W,"['OOBOOOBOO', 'OOOOBOOOO', 'OBOWOKOBO', 'OOOOOBOOB', 'BOWWTOWOB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOOBWOOO', 'OOOBBBOOO']",BW
B,"['OOBOOOBOO', 'OOOOBOOOO', 'OBOWOKOBO', 'OOOOOOOOB', 'BOWWTWOOB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOOBWOOO', 'OOOBBBOOO']",BW
W,"['OOBOOOBOO', 'OOOOBOOOO', 'OBOWOKOBO', 'OOOOOBOOO', 'BOWWTWOOB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOOBWOOO', 'OOOBBBOOO']",BW
B,"['OOBOOOBOO', 'OOOOBKOOO', 'OBOWOOOBO', 'OOOOOBOOO', 'BOWWTWOOB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOOBWOOO', 'OOOBBBOOO']",BW
W,"['OOOBBBOOO', 'OOOOBOOOO', 'OOOOWOOOO', 'BOOOWOOOB', 'BBWWKWWBB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",
B,"['OOOBBBOOO', 'OOOOBOOOO', 'OOOWOOOOO', 'BOOOWOOOB', 'BBWWKWWBB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",
W,"['OOOBBBOOO', 'OOOOOOOOO', 'OOOWBOOOO', 'BOOOOOOOB', 'BBWWKWWBB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",
B,"['OOOBBBOOO', 'OOOOOOOOO', 'OOOWOOOOO', 'BOOOKOOOB', 'BBWWTWWBB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",
W,"['OOOBBBOOO', 'OOOOOOOOO', 'OOOWOOOOO', 'OOOBKOOOB', 'BBWWTWWBB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",
B,"['OOOBBBOOO', 'OOOOOOOOO', 'OOOWOOOOO', 'OOOBOOKOB', 'BBWWTWWBB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",
W,"['OOOBBOBOO', 'OOOOOOOOO', 'OOOWOOOOO', 'OOOBOOKOB', 'BBWWTWWBB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",
B,"['OOOBBOBOO', 'OOOOOOOOO', 'OOOWOOOOO', 'OOOBOOKOB', 'BBWOTWWBB', 'BOOWWOOOB', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",
W,"['OOOBBOBOO', 'OOOOOOOOO', 'OOOWOOOOO', 'OOOBOOKOB', 'BBWOTWWBB', 'BOOWWOOOB', 'OOOOWBOOO', 'OOOOBOOOO', 'OOOBBOOOO']",
B,"['OOOBBOBOO', 'OOOOOOKOO', 'OOOWOOOOO', 'OOOBOOOOB', 'BBWOTWWBB', 'BOOWWOOOB', 'OOOOWBOOO', 'OOOOBOOOO', 'OOOBBOOOO']",
W,"['OOOBBOBOO', 'OOOOOOKBO', 'OOOWOOOOO', 'OOOBOOOOB', 'BBWOTWWOB', 'BOOWWOOOB', 'OOOOWBOOO', 'OOOOBOOOO', 'OOOBBOOOO']",
B,"['OOOBBOBOO', 'OOOOOOKBO', 'OOOWOOOOO', 'OOOOOOOOB', 'BBWWTWWOB', 'BOOOWOOOB', 'OOOOWBOOO', 'OOOOBOOOO', 'OOOBBOOOO']",
W,"['OOOBBOBOO', 'OOOOOOKBO', 'OOOWOOOOO', 'OOOOOOOOB', 'BBWWTWWOB', 'BOOOWOOOB', 'OOOBOBOOO', 'OOOOBOOOO', 'OOOOBOOOO']",
B,"['OOOBBOBOO', 'OOOOOOKBO', 'OOOWOOOOO', 'OOOOOOOOB', 'BBWWTWWOB', 'BOOWOOOOB', 'OOOBOBOOO', 'OOOOBOOOO', 'OOOOBOOOO']",
W,"['OOOBBOBOO', 'OOOOOOKBO', 'OOOWOOOOO', 'OOOBOOOOO', 'BBWWTWWOB', 'BOOWOOOOB', 'OOOBOBOOO', 'OOOOBOOOO', 'OOOOBOOOO']",
B,"['OOOBBOBOO', 'OOOOOOOBO', 'OOOWOOKOO', 'OOOBOOOOO', 'BBWWTWWOB', 'BOOWOOOOB', 'OOOBOBOOO', 'OOOOBOOOO', 'OOOOBOOOO']",
W,"['OOOBBOBOO', 'OOOOOOOBO', 'OOOWOOKOB', 'OOOBOOOOO', 'BBWWTWWOO', 'BOOWOOOOB', 'OOOBOBOOO', 'OOOOBOOOO', 'OOOOBOOOO']",
B,"['OOOBBOBOO', 'OOOOOOOBO', 'WOOOOOKOB', 'OOOBOOOOO', 'BBWWTWWOO', 'BOOWOOOOB', 'OOOBOBOOO', 'OOOOBOOOO', 'OOOOBOOOO']",
W,"['OOOOBOBOO', 'OOOOOOOBO', 'WOOBOOKOB', 'OOOBOOOOO', 'BBWWTWWOO', 'BOOWOOOOB', 'OOOBOBOOO', 'OOOOBOOOO', 'OOOOBOOOO']",
B,"['OOOOBOBOO', 'OOOOOOOBO', 'WOOBOOKOB', 'OOOBOOOOO', 'BBWWTWOOO', 'BOOWOOWOB', 'OOOBOBOOO', 'OOOOBOOOO', 'OOOOBOOOO']",
W,"['OOOOBOBOO', 'OOOOOOOBO', 'WOOBOOKOB', 'OOOBOOOOO', 'BBWWTWOOO', 'OOBWOOWOB', 'OOOBOBOOO', 'OOOOBOOOO', 'OOOOBOOOO']",
B,"['OOOOBOBOO', 'OOOOOOOBO', 'WOOBOOKOB', 'OOOBOOOOO', 'BBWWTWOOO', 'OOBWWOOOB', 'OOOBOBOOO', 'OOOOBOOOO', 'OOOOBOOOO']",
W,"['OOOOBOBOO', 'OOOOOOOBO', 'WOOBOOKOB', 'OOOBOOOOO', 'BBWWTWOOO', 'OOBWWOBOO', 'OOOBOBOOO', 'OOOOBOOOO', 'OOOOBOOOO']",
B,"['OOOOBOBOO', 'OOOOOOOBO', 'WOOBOOKOB', 'OOOBOOOOO', 'BBWWTOOOO', 'OOBWWWBOO', 'OOOBOBOOO', 'OOOOBOOOO', 'OOOOBOOOO']",
W,"['OOOOBOBOO', 'OOOOOOOBO', 'WOOBOOKOB', 'OOOBOOOOO', 'BBWWTOOOO', 'OOBWOWBOO', 'OOOOBBOOO', 'OOOOBOOOO', 'OOOOBOOOO']",
B,"['OOOOBOBOO', 'OOOOOOOBO', 'WOOBOOKOB', 'OOOBOOOOO', 'BBWWTOOOO', 'OOBOWWBOO', 'OOOOOBOOO', 'OOOOBOOOO', 'OOOOBOOOO']",
W,"['OOOOBOBOO', 'OOOOOOOBO', 'WOOBOOKOB', 'OOBOOOOOO', 'BBOWTOOOO', 'OOBOWWBOO', 'OOOOOBOOO', 'OOOOBOOOO', 'OOOOBOOOO']",
W,"['OOOBBBOOO', 'OOOOBOOOO', 'OOOOWOOOO', 'BOOOWOOOB', 'BBWWKWWBB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",BW
B,"['OOOBBBOOO', 'OOOOBOOOO', 'OOOOWOOOO', 'BOOOWWOOB', 'BBWWKOWBB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",BW
W,"['OOOBBBOOO', 'OOOOBOOOO', 'OOOOWOOOO', 'BOOOWWOOB', 'BBWWKBOBB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBOOOO']",BW
B,"['OOOBBBOOO', 'OOOOBOOOO', 'OOOOWOOOO', 'BOOOWWOOB', 'BBWWKOOBB', 'BOOOOWOOB', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBOOOO']",BW
W,"['OOOBBBOOO', 'OOOOBOOOO', 'OOOOWOOOO', 'BOOOWWOOB', 'BBWWKBOOB', 'BOOOOWOOB', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBOOOO']",BW
B,"['OOOBBBOOO', 'OOOOBOOOO', 'OOOOWOOOO', 'BOOWOWOOB', 'BBWWKBOOB', 'BOOOOWOOB', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBOOOO']",BW
W,"['OOOBBOOOO', 'OOOOBOOOO', 'OOOOWBOOO', 'BOOWOOOOB', 'BBWWKBOOB', 'BOOOOWOOB', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBOOOO']",BW
B,"['OOOBBOOOO', 'OOOOBOOOO', 'OOWOOBOOO', 'BOOWOOOOB', 'BBWWKBOOB', 'BOOOOWOOB', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBOOOO']",BW
W,"['OOOBBOOOO', 'OOOOBOOOO', 'OOWOOBOOO', 'BOOWOOOOB', 'BBWWKBOOB', 'OOOOBWOOB', 'OOOOOOOOO', 'OOOOBOOOO', 'OOOBBOOOO']",BW
B,"['OOOBBOOOO', 'OOOOBOOOO', 'OOWOOBOOO', 'BOOWOOOOB', 'BBWOKBOOB', 'OOOWOWOOB', 'OOOOOOOOO', 'OOOOBOOOO', 'OOOBBOOOO']",BW
W,"['OOOBBOOOO', 'OOOOBOOOO', 'OOWOOBOOO', 'BOOWOOOOB', 'BBWOKBOOB', 'OOOWBWOOB', 'OOOOOOOOO', 'OOOOOOOOO', 'OOOBBOOOO']",BW
B,"['OOOBBOOOO', 'OOOOBOOOO', 'OOWOOBOOO', 'BOOOOWOOB', 'BBWOKOOOB', 'OOOWBWOOB', 'OOOOOOOOO', 'OOOOOOOOO', 'OOOBBOOOO']",BW
W,"['OOOBBOOOO', 'OOOOBOOOO', 'OOWOOBOOO', 'BOOOOOOOB', 'BBWOKBOOO', 'OOOWBWOOB', 'OOOOOOOOO', 'OOOOOOOOO', 'OOOBBOOOO']",BW
B,"['OOOBBOOOO', 'OOOOBOOOO', 'OOOWOBOOO', 'BOOOOOOOB', 'BBWOKBOOO', 'OOOWBWOOB', 'OOOOOOOOO', 'OOOOOOOOO', 'OOOBBOOOO']",BW
W,"['OOOBBOOOO', 'OOOOBOOOO', 'OOOWOBOOO', 'BOOOOOOOB', 'BBWOKBOOO', 'OOOWBOBOO', 'OOOOOOOOO', 'OOOOOOOOO', 'OOOBBOOOO']",BW
B,"['OOOBBOOOO', 'OOOOBOOOO', 'OOOWOBOOO', 'BOWOOOOOB', 'BBOOKBOOO', 'OOOWBOBOO', 'OOOOOOOOO', 'OOOOOOOOO', 'OOOBBOOOO']",BW
W,"['OOOBBOOOO', 'OOOOBOOOO', 'OOOWOBOOO', 'BOWOOOOOB', 'OBOOKBOOO', 'BOOWBOBOO', 'OOOOOOOOO', 'OOOOOOOOO', 'OOOBBOOOO']",BW
B,"['OOOBBOOOO', 'OOOOBOOOO', 'OOOWOBOOO', 'BOOOOWOOB', 'OBOOKBOOO', 'BOOWBOBOO', 'OOOOOOOOO', 'OOOOOOOOO', 'OOOBBOOOO']",BW
W,"['OOOBBOOOO', 'OOOOBOOOO', 'OOOWOBOOO', 'BOOOOWOOB', 'OBOOKBOOO', 'OOBOBOBOO', 'OOOOOOOOO', 'OOOOOOOOO', 'OOOBBOOOO']",BW
B,"['OOOBBOOOO', 'OOOOBOOOO', 'OOOWOBOOO', 'BOOOOWOOB', 'OBOKTBOOO', 'OOBOBOBOO', 'OOOOOOOOO', 'OOOOOOOOO', 'OOOBBOOOO']",BW
W,"['OOOBBOOOO', 'OOOOBOOOO', 'OOOWOBOOO', 'BOOOOWOOB', 'OBOKTBOOO', 'OOBBOOBOO', 'OOOOOOOOO', 'OOOOOOOOO', 'OOOBBOOOO']",BW
B,"['OOOBBOOOO', 'OOOOBOOOO', 'OOOWOBOOO', 'BOOKOWOOB', 'OBOOTBOOO', 'OOBBOOBOO', 'OOOOOOOOO', 'OOOOOOOOO', 'OOOBBOOOO']",BW
W,"['OOOBBOOOO', 'OOOOBOOOO', 'OOOWOBOOO', 'OOBKOWOOB', 'OBOOTBOOO', 'OOBBOOBOO', 'OOOOOOOOO', 'OOOOOOOOO', 'OOOBBOOOO']",BW
B,"['OOOBBOOOO', 'OOOOBOOOO', 'OOOWOBOOO', 'OOBOKWOOB', 'OBOOTBOOO', 'OOBBOOBOO', 'OOOOOOOOO', 'OOOOOOOOO', 'OOOBBOOOO']",BW
W,"['OOOBBOOOO', 'OOOOBOOOO', 'OOOWOBOOO', 'OOBBKWOOB', 'OBOOTBOOO', 'OOBOOOBOO', 'OOOOOOOOO', 'OOOOOOOOO', 'OOOBBOOOO']",BW
B,"['OOOBBOOOO', 'OOOOBOOOO', 'OWOOOBOOO', 'OOBBKWOOB', 'OBOOTBOOO', 'OOBOOOBOO', 'OOOOOOOOO', 'OOOOOOOOO', 'OOOBBOOOO']",BW
W,"['OOOBBOOOO', 'OBOOOOOOO', 'OWOOOBOOO', 'OOBBKWOOB', 'OBOOTBOOO', 'OOBOOOBOO', 'OOOOOOOOO', 'OOOOOOOOO', 'OOOBBOOOO']",BW
B,"['OOOBBOOOO', 'OBOOOOOOO', 'OWOOOBOOO', 'OOBBKOOWB', 'OBOOTBOOO', 'OOBOOOBOO', 'OOOOOOOOO', 'OOOOOOOOO', 'OOOBBOOOO']",BW
W,"['OOOBBOOOO', 'OBOOOOOOO', 'OWOOOBOOO', 'OOBBKOBOB', 'OBOOTBOOO', 'OOBOOOOOO', 'OOOOOOOOO', 'OOOOOOOOO', 'OOOBBOOOO']",BW
B,"['OOOBBOOOO', 'OBOOOOOOO', 'OOOWOBOOO', 'OOBBKOBOB', 'OBOOTBOOO', 'OOBOOOOOO', 'OOOOOOOOO', 'OOOOOOOOO', 'OOOBBOOOO']",BW
W,"['OOOOBOOOO', 'OBOBOOOOO', 'OOOOOBOOO', 'OOBBKOBOB', 'OBOOTBOOO', 'OOBOOOOOO', 'OOOOOOOOO', 'OOOOOOOOO', 'OOOBBOOOO']",BW
B,"['OOOOBOOOO', 'OBOBOOOOO', 'OOOOKBOOO', 'OOBBOOBOB', 'OBOOTBOOO', 'OOBOOOOOO', 'OOOOOOOOO', 'OOOOOOOOO', 'OOOBBOOOO']",BW
W,"['OOOBBBOOO', 'OOOOBOOOO', 'OOOOWOOOO', 'BOOOWOOOB', 'BBWWKWWBB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",BW
B,"['OOOBBBOOO', 'OOOOBOOOO', 'OOOOOWOOO', 'BOOOWOOOB', 'BBWWKWWBB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",BW
W,"['OOOBBBOOO', 'OOOOBOOOO', 'OOOOOWOOO', 'BOOOWBOOO', 'BBWWKWWBB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",BW
B,"['OOOBBBOOO', 'OOOOBOOOO', 'OOOOOOWOO', 'BOOOWBOOO', 'BBWWKWWBB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",BW
W,"['OOOBBBOOO', 'OOOOBOOOO', 'OOOOOOWOO', 'BOOOWBOOO', 'BBWWKOWBB', 'BOOOWBOOO', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",BW
B,"['OOOBBBOOO', 'OOOOBOWOO', 'OOOOOOOOO', 'BOOOWBOOO', 'BBWWKOWBB', 'BOOOWBOOO', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",BW
W,"['OOOBBBOOO', 'OOOOBOWOO', 'OOOOOOOOO', 'BOOOWBOOO', 'BBWWKOWBB', 'OOOBOBOOO', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",BW
B,"['OOOBBBOOO', 'OOOOBOOOO', 'OOOOOOWOO', 'BOOOWBOOO', 'BBWWKOWBB', 'OOOBOBOOO', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",BW
W,"['OOOOBBOOO', 'OOOOBOOOO', 'OOOOOOWOO', 'BOOBOBOOO', 'BBWOKOWBB', 'OOOBOBOOO', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",BW
B,"['OOOOBBOOO', 'OOOOBOOOO', 'OOOOOOWOO', 'BOOBOBOOO', 'BBOWKOWBB', 'OOOBOBOOO', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",BW
W,"['OOOOBBOOO', 'OOOOBOOOO', 'OOOOOOWOO', 'BOOBOBOOO', 'BBOWKOWBB', 'OOOOBBOOO', 'OOOOOOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",BW
B,"['OOOOBBOOO', 'OOOOBOOOO', 'OOOOOOWOO', 'BOOBOBOOO', 'BBOOKOWBB', 'OOOOBBOOO', 'OOOWOOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",BW
W,"['OOOOBBOOO', 'OOOOBOOOO', 'OOOOOOWOO', 'BOOBOOOOO', 'BBOOKBOBB', 'OOOOBBOOO', 'OOOWOOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",BW
B,"['OOOOBBOOO', 'OOOOBOOOO', 'OOOOOOOOO', 'BOOBOOWOO', 'BBOOKBOBB', 'OOOOBBOOO', 'OOOWOOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",BW
W,"['OOOOBBOOO', 'OOOOOOOOO', 'OOOOOOOOO', 'BOOBBOWOO', 'BBOOKBOBB', 'OOOOBBOOO', 'OOOWOOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",BW
B,"['OOOOBBOOO', 'OOOOOOOOO', 'OOOOOOOOO', 'BOOBBOWOO', 'BBOOKBOBB', 'OOOOOBOOO', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",BW
W,"['OOOOBBOOO', 'OOOOOOOOO', 'OOOOOOOOO', 'BOOBBOWOO', 'BBOOKBOBB', 'OOOOBOOOO', 'OOOOOOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",BW
B,"['OOOOBBOOO', 'OOOOOOOOO', 'OOOOOOOOO', 'BOOBBOOOO', 'BBOOKOWBB', 'OOOOBOOOO', 'OOOOOOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",BW
W,"['OOOOBOOOO', 'OOOOOOOOO', 'OOOOOOOOO', 'BOOBBOOOO', 'BBOOKBOBB', 'OOOOBOOOO', 'OOOOOOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",BW
B,"['OOOOBOOOO', 'OOOOOOOOO', 'OOOOOOOOO', 'BOOBBOOOO', 'BBOKTBOBB', 'OOOOBOOOO', 'OOOOOOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",BW
W,"['OOOOBOOOO', 'OOOOOOOOO', 'OOOOOOOOO', 'BOOBBOOOO', 'BBOKTBOBB', 'OOOBOOOOO', 'OOOOOOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",BW
B,"['OOOOBOOOO', 'OOOOOOOOO', 'OOOOOOOOO', 'BOOBBOOOO', 'BBKOTBOBB', 'OOOBOOOOO', 'OOOOOOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",BW
W,"['OOOBBBOOO', 'OOOOBOOOO', 'OOOOWOOOO', 'BOOOWOOOB', 'BBWWKWWBB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",
W,"['OOOBBBOOO', 'OOOOBOOOO', 'OOOOWOOOO', 'BOOOWOOOB', 'BBWWKWWBB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",BW
B,"['OOOBBBOOO', 'OOOOBOOOO', 'OOOOWOOOO', 'BOOWOOOOB', 'BBWWKWWBB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",BW
W,"['OOOBBBOOO', 'OOOOBOOOO', 'OOOOOOOOO', 'BOOWBOOOO', 'BBWWKWWBB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",BW
B,"['OOOBBBOOO', 'OOOOBOOOO', 'OOOOOOOOO', 'BOOWOWOOO', 'BBWWKOWBB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",BW
W,"['OOOBBBOOO', 'OOOOOOOOO', 'OOOOOOOOO', 'BOOWBWOOO', 'BBWWKOWBB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",BW
B,"['OOOBBBOOO', 'OOOOOOOOO', 'OOOOOOOOO', 'BOOWBWOOO', 'BBWWTKWBB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",BW
W,"['OOOBBBOOO', 'OOOOOOOOO', 'OOOOOOOOO', 'BOOWBWOOO', 'BBWWTKWBB', 'BOOOWOOOB', 'OOOOWBOOO', 'OOOOBOOOO', 'OOOBBOOOO']",BW
B,"['OOOBBBOOO', 'OOOOOOOOO', 'OOOOOOOOO', 'BOOWBWOOO', 'BBWWTKOBB', 'BOOOWOOOB', 'OOOOWOWOO', 'OOOOBOOOO', 'OOOBBOOOO']",BW
W,"['OOOBBBOOO', 'OOOOOOOOO', 'OOOOOOOOO', 'BOOWBWOOO', 'BBWWTKOBB', 'BOOOWOOOB', 'OOOOWOWOO', 'OOOOBOOOO', 'OOOBOBOOO']",BW
B,"['OOOBBBOOO', 'OOOOOOOOO', 'OOOOOOOOO', 'BOOWBWOOO', 'BBWWTOOBB', 'BOOOWOOOB', 'OOOOWKWOO', 'OOOOBOOOO', 'OOOBOBOOO']",BW
W,"['OOOBBBOOO', 'OOOOOOOOO', 'OOOOOOOOO', 'OOBOBWOOO', 'BBWWTOOBB', 'BOOOWOOOB', 'OOOOWKWOO', 'OOOOBOOOO', 'OOOBOBOOO']",BW
B,"['OOOBBBOOO', 'OOOOOOOOO', 'OOOOOOOOO', 'OOBOBWOOO', 'BBWWTOOBB', 'BOOOWOOOB', 'OOOOWKOOW', 'OOOOBOOOO', 'OOOBOBOOO']",BW
W,"['OOOBBBOOO', 'OOOOOOOOO', 'OOOOOOOOO', 'OOBOBWOOO', 'BBWWTOOBB', 'BOOOWOBOO', 'OOOOWKOOW', 'OOOOBOOOO', 'OOOBOBOOO']",BW
B,"['OOOBBBOOO', 'OOOOOOOOO', 'OOOOOOOOO', 'OOBWOWOOO', 'BBWOTOOBB', 'BOOOWOBOO', 'OOOOWKOOW', 'OOOOBOOOO', 'OOOBOBOOO']",BW
W,"['OOOBOBOOO', 'OOOOOOOOO', 'OOOOOOOOO', 'OOBOBWOOO', 'BBWOTOOBB', 'BOOOWOBOO', 'OOOOWKOOW', 'OOOOBOOOO', 'OOOBOBOOO']",BW
B,"['OOOBOBOOO', 'OOOOOOOOO', 'OOOOOOOOO', 'OOBOBOOWO', 'BBWOTOOBB', 'BOOOWOBOO', 'OOOOWKOOW', 'OOOOBOOOO', 'OOOBOBOOO']",BW
W,"['OOOBOOOOO', 'OOOOOOOOO', 'OOOOOOOOO', 'OOBOBOOWO', 'BBWOTOOBB', 'BOOOWBBOO', 'OOOOWKOOW', 'OOOOBOOOO', 'OOOBOBOOO']",BW
B,"['OOOBOOOOO', 'OOOOOOOOO', 'OOOOOOOOO', 'OOBOBOOWO', 'BBWOTOOBB', 'BOOOWBBOO', 'OOOOWOOKW', 'OOOOBOOOO', 'OOOBOBOOO']",BW
W,"['OOOBOOOOO', 'OOOOOOOOO', 'OOOOOOOOO', 'OOBOBOOWO', 'BBWOTOOBB', 'BOOOWBBOO', 'OOOOWOOKW', 'OOOOOOOBO', 'OOOBOBOOO']",BW
